       PrDM      T090C      C0S/m       FlSP     Upoly0     Upoly1      Sal00 Sbeox0ML/L  Sigma-t00       SvDM Potemp090C
   4066.000     1.4824   3.171079 6.5357e-02  0.0245494  0.1296799    34.6857     3.1410    27.7592    1523.20     1.1568
   4067.000     1.4825   3.171112 6.5324e-02  0.0246230  0.1294278    34.6856     3.1406    27.7591    1523.22     1.1568
   4068.000     1.4826   3.171152 6.4836e-02  0.0256388  0.1305835    34.6855     3.1401    27.7591    1523.24     1.1568
   4069.000     1.4827   3.171195 6.5163e-02  0.0249465  0.1274707    34.6855     3.1431    27.7591    1523.26     1.1567
   4070.000     1.4828   3.171233 6.4316e-02  0.0245566  0.1279373    34.6855     3.1418    27.7590    1523.27     1.1567
   4071.000     1.4829   3.171274 6.5925e-02  0.0237755  0.1288489    34.6854     3.1441    27.7590    1523.29     1.1567
   4072.000     1.4830   3.171321 6.5279e-02  0.0246396  0.1265876    34.6855     3.1452    27.7590    1523.31     1.1567
   4073.000     1.4830   3.171360 6.4159e-02  0.0242680  0.1303614    34.6855     3.1437    27.7590    1523.33     1.1566
   4074.000     1.4832   3.171407 6.4343e-02  0.0235640  0.1292570    34.6855     3.1450    27.7590    1523.35     1.1567
   4075.000     1.4830   3.171431 6.3838e-02  0.0235477  0.1291932    34.6855     3.1434    27.7591    1523.36     1.1564
   4076.000     1.4828   3.171450 6.6333e-02  0.0236274  0.1292436    34.6856     3.1435    27.7591    1523.38     1.1561
   4077.000     1.4825   3.171461 6.4826e-02  0.0244866  0.1280755    34.6857     3.1459    27.7592    1523.39     1.1556
   4078.000     1.4824   3.171486 6.5745e-02  0.0246631  0.1269909    34.6856     3.1451    27.7592    1523.41     1.1554
   4079.000     1.4823   3.171516 6.5751e-02  0.0239975  0.1269841    34.6857     3.1452    27.7592    1523.43     1.1553
   4080.000     1.4823   3.171548 6.4879e-02  0.0223701  0.1269841    34.6857     3.1467    27.7592    1523.45     1.1551
   4081.000     1.4821   3.171564 6.5457e-02  0.0217648  0.1269309    34.6857     3.1483    27.7592    1523.46     1.1548
   4082.000     1.4819   3.171583 6.4769e-02  0.0235319  0.1263181    34.6857     3.1481    27.7593    1523.48     1.1545
   4083.000     1.4817   3.171609 6.5301e-02  0.0231964  0.1265078    34.6858     3.1466    27.7593    1523.50     1.1542
   4084.000     1.4816   3.171637 6.4344e-02  0.0237286  0.1276715    34.6858     3.1485    27.7594    1523.51     1.1540
   4085.000     1.4815   3.171660 6.4942e-02  0.0244596  0.1269910    34.6857     3.1494    27.7593    1523.53     1.1539
   4086.000     1.4815   3.171685 6.5369e-02  0.0241321  0.1269841    34.6856     3.1488    27.7592    1523.55     1.1537
   4087.000     1.4814   3.171715 6.4894e-02  0.0244649  0.1269841    34.6856     3.1500    27.7592    1523.56     1.1536
   4088.000     1.4813   3.171751 6.5093e-02  0.0235546  0.1269841    34.6858     3.1507    27.7594    1523.58     1.1533
   4089.000     1.4814   3.171798 6.5762e-02  0.0247454  0.1269841    34.6859     3.1520    27.7595    1523.60     1.1533
   4090.000     1.4814   3.171838 6.4956e-02  0.0246108  0.1269841    34.6860     3.1534    27.7595    1523.62     1.1531
   4091.000     1.4815   3.171875 6.6533e-02  0.0243541  0.1269841    34.6859     3.1508    27.7594    1523.63     1.1532
   4092.000     1.4815   3.171908 6.5507e-02  0.0237041  0.1269841    34.6859     3.1527    27.7594    1523.65     1.1530
   4093.000     1.4812   3.171923 6.4500e-02  0.0235366  0.1271896    34.6860     3.1525    27.7595    1523.67     1.1526
   4094.000     1.4809   3.171937 6.4099e-02  0.0223958  0.1281521    34.6860     3.1550    27.7596    1523.68     1.1523
   4095.000     1.4810   3.171964 6.5614e-02  0.0230409  0.1258056    34.6858     3.1560    27.7594    1523.70     1.1522
   4096.000     1.4811   3.172008 6.5681e-02  0.0242302  0.1289059    34.6859     3.1585    27.7595    1523.72     1.1522
   4097.000     1.4811   3.172044 6.5935e-02  0.0235617  0.1279965    34.6858     3.1567    27.7594    1523.73     1.1521
   4098.000     1.4812   3.172092 6.5639e-02  0.0237862  0.1270770    34.6859     3.1604    27.7595    1523.75     1.1521
   4099.000     1.4812   3.172134 6.4761e-02  0.0237537  0.1282151    34.6860     3.1591    27.7595    1523.77     1.1520
   4100.000     1.4814   3.172178 6.5206e-02  0.0237484  0.1258013    34.6859     3.1588    27.7595    1523.79     1.1521
   4101.000     1.4814   3.172215 6.5385e-02  0.0244205  0.1270461    34.6860     3.1613    27.7595    1523.81     1.1519
   4102.000     1.4815   3.172253 6.4650e-02  0.0239303  0.1282081    34.6859     3.1604    27.7595    1523.82     1.1519
   4103.000     1.4811   3.172262 6.5603e-02  0.0239205  0.1279827    34.6860     3.1608    27.7596    1523.84     1.1514
   4104.000     1.4812   3.172299 6.5476e-02  0.0237590  0.1269862    34.6860     3.1594    27.7595    1523.86     1.1514
   4105.000     1.4811   3.172324 6.5935e-02  0.0238096  0.1256676    34.6859     3.1625    27.7595    1523.87     1.1512
   4106.000     1.4811   3.172367 6.3814e-02  0.0238095  0.1292502    34.6860     3.1629    27.7596    1523.89     1.1511
   4107.000     1.4806   3.172351 6.5199e-02  0.0234438  0.1282068    34.6859     3.1649    27.7595    1523.91     1.1505
   4108.000     1.4803   3.172381 6.3531e-02  0.0241071  0.1269736    34.6862     3.1634    27.7598    1523.92     1.1501
   4109.000     1.4801   3.172397 6.4962e-02  0.0242565  0.1260221    34.6862     3.1657    27.7598    1523.94     1.1498
   4110.000     1.4801   3.172419 6.5954e-02  0.0237711  0.1277736    34.6860     3.1660    27.7596    1523.96     1.1498
   4111.000     1.4802   3.172471 6.5235e-02  0.0250037  0.1293128    34.6862     3.1632    27.7598    1523.97     1.1497
   4112.000     1.4802   3.172518 6.5202e-02  0.0258723  0.1293642    34.6863     3.1659    27.7599    1523.99     1.1496
   4113.000     1.4802   3.172544 6.4656e-02  0.0245511  0.1305172    34.6862     3.1646    27.7598    1524.01     1.1495
   4114.000     1.4801   3.172566 6.4186e-02  0.0245949  0.1305895    34.6861     3.1670    27.7597    1524.02     1.1493
   4115.000     1.4801   3.172600 6.5778e-02  0.0246856  0.1285729    34.6862     3.1666    27.7598    1524.04     1.1491
   4116.000     1.4801   3.172625 6.5025e-02  0.0239186  0.1269992    34.6860     3.1700    27.7597    1524.06     1.1491
   4117.000     1.4801   3.172665 6.4469e-02  0.0243708  0.1273745    34.6861     3.1689    27.7597    1524.08     1.1490
   4118.000     1.4803   3.172713 6.5382e-02  0.0258077  0.1281522    34.6861     3.1708    27.7597    1524.09     1.1490
   4119.000     1.4803   3.172747 6.5661e-02  0.0249233  0.1286541    34.6861     3.1732    27.7597    1524.11     1.1489
   4120.000     1.4803   3.172788 6.5429e-02  0.0248832  0.1282898    34.6862     3.1708    27.7597    1524.13     1.1488
   4121.000     1.4804   3.172824 6.5053e-02  0.0255462  0.1281066    34.6861     3.1742    27.7597    1524.15     1.1488
   4122.000     1.4805   3.172867 6.5274e-02  0.0245042  0.1290053    34.6861     3.1731    27.7597    1524.17     1.1487
   4123.000     1.4805   3.172920 6.5587e-02  0.0237182  0.1282012    34.6863     3.1744    27.7599    1524.18     1.1487
   4124.000     1.4806   3.172956 6.4924e-02  0.0235401  0.1281380    34.6862     3.1745    27.7598    1524.20     1.1487
   4125.000     1.4807   3.172996 6.4712e-02  0.0248327  0.1281373    34.6862     3.1735    27.7598    1524.22     1.1486
   4126.000     1.4806   3.173035 6.5931e-02  0.0255109  0.1280767    34.6863     3.1744    27.7598    1524.23     1.1485
   4127.000     1.4807   3.173073 6.5396e-02  0.0245623  0.1281426    34.6863     3.1772    27.7598    1524.25     1.1485
   4128.000     1.4808   3.173112 6.3888e-02  0.0234817  0.1281519    34.6862     3.1756    27.7598    1524.27     1.1484
   4129.000     1.4810   3.173149 6.5036e-02  0.0245755  0.1271224    34.6860     3.1756    27.7596    1524.29     1.1485
   4130.000     1.4810   3.173191 6.5176e-02  0.0242528  0.1280754    34.6861     3.1755    27.7597    1524.30     1.1484
   4131.000     1.4811   3.173243 6.5513e-02  0.0238069  0.1280641    34.6863     3.1758    27.7598    1524.32     1.1484
   4132.000     1.4812   3.173284 6.5476e-02  0.0232960  0.1255878    34.6863     3.1752    27.7598    1524.34     1.1483
   4133.000     1.4813   3.173332 6.5615e-02  0.0232523  0.1279824    34.6863     3.1753    27.7598    1524.36     1.1483
   4134.000     1.4814   3.173377 6.5241e-02  0.0225113  0.1271697    34.6863     3.1769    27.7598    1524.38     1.1483
   4135.000     1.4815   3.173416 6.4652e-02  0.0235039  0.1269842    34.6863     3.1785    27.7598    1524.39     1.1483
   4136.000     1.4816   3.173465 6.4099e-02  0.0220921  0.1269841    34.6864     3.1791    27.7599    1524.41     1.1483
   4137.000     1.4816   3.173490 6.5751e-02  0.0221441  0.1269291    34.6863     3.1773    27.7598    1524.43     1.1481
   4138.000     1.4816   3.173518 6.5461e-02  0.0234432  0.1257819    34.6862     3.1781    27.7597    1524.45     1.1480
   4139.000     1.4815   3.173542 6.5938e-02  0.0246240  0.1279775    34.6862     3.1767    27.7597    1524.46     1.1479
   4140.000     1.4814   3.173573 6.5934e-02  0.0246154  0.1281586    34.6862     3.1775    27.7597    1524.48     1.1477
   4141.000     1.4810   3.173579 6.4506e-02  0.0246323  0.1280462    34.6863     3.1787    27.7599    1524.50     1.1471
   4142.000     1.4806   3.173591 6.5095e-02  0.0246419  0.1281485    34.6864     3.1783    27.7600    1524.51     1.1467
   4143.000     1.4806   3.173629 6.5102e-02  0.0241461  0.1269926    34.6865     3.1772    27.7600    1524.53     1.1466
   4144.000     1.4806   3.173661 6.5295e-02  0.0242595  0.1266688    34.6864     3.1782    27.7599    1524.55     1.1465
   4145.000     1.4808   3.173709 6.5297e-02  0.0241554  0.1293506    34.6864     3.1786    27.7599    1524.56     1.1465
   4146.000     1.4809   3.173750 6.5613e-02  0.0236275  0.1293730    34.6864     3.1808    27.7599    1524.58     1.1465
   4147.000     1.4809   3.173788 6.4602e-02  0.0235875  0.1269840    34.6864     3.1807    27.7599    1524.60     1.1464
   4148.000     1.4808   3.173812 6.4433e-02  0.0238130  0.1269841    34.6864     3.1796    27.7599    1524.62     1.1462
   4149.000     1.4809   3.173853 6.5472e-02  0.0239615  0.1277443    34.6864     3.1791    27.7599    1524.63     1.1462
   4150.000     1.4809   3.173883 6.4720e-02  0.0234581  0.1281001    34.6864     3.1811    27.7599    1524.65     1.1460
   4151.000     1.4808   3.173917 6.5255e-02  0.0235155  0.1281598    34.6864     3.1800    27.7599    1524.67     1.1459
   4152.000     1.4808   3.173958 6.5230e-02  0.0235277  0.1274533    34.6865     3.1811    27.7600    1524.69     1.1458
   4153.000     1.4809   3.174001 6.5137e-02  0.0234638  0.1269793    34.6865     3.1806    27.7600    1524.70     1.1458
   4154.000     1.4809   3.174036 6.4884e-02  0.0231956  0.1269841    34.6865     3.1832    27.7600    1524.72     1.1457
   4155.000     1.4807   3.174049 6.5386e-02  0.0219738  0.1269841    34.6865     3.1852    27.7600    1524.74     1.1454
   4156.000     1.4802   3.174039 6.4660e-02  0.0220384  0.1257766    34.6866     3.1829    27.7601    1524.75     1.1447
   4157.000     1.4799   3.174051 6.5737e-02  0.0232898  0.1265608    34.6865     3.1835    27.7601    1524.77     1.1443
   4158.000     1.4800   3.174094 6.5437e-02  0.0235851  0.1274757    34.6865     3.1845    27.7601    1524.79     1.1443
   4159.000     1.4801   3.174135 6.5059e-02  0.0235413  0.1276661    34.6866     3.1825    27.7601    1524.80     1.1443
   4160.000     1.4798   3.174144 6.5199e-02  0.0224373  0.1265163    34.6866     3.1862    27.7601    1524.82     1.1438
   4161.000     1.4798   3.174179 6.5492e-02  0.0232417  0.1263987    34.6866     3.1864    27.7601    1524.84     1.1437
   4162.000     1.4799   3.174229 6.4864e-02  0.0235559  0.1276486    34.6867     3.1852    27.7602    1524.86     1.1437
   4163.000     1.4800   3.174265 6.4499e-02  0.0235707  0.1260729    34.6866     3.1879    27.7601    1524.87     1.1437
   4164.000     1.4801   3.174311 6.5268e-02  0.0236984  0.1305337    34.6866     3.1867    27.7601    1524.89     1.1438
   4165.000     1.4802   3.174358 6.5432e-02  0.0235341  0.1294949    34.6867     3.1852    27.7602    1524.91     1.1437
   4166.000     1.4803   3.174401 6.4670e-02  0.0236225  0.1276978    34.6867     3.1894    27.7602    1524.92     1.1437
   4167.000     1.4804   3.174439 6.4666e-02  0.0233441  0.1261617    34.6866     3.1880    27.7601    1524.94     1.1437
   4168.000     1.4805   3.174480 6.3435e-02  0.0240833  0.1278753    34.6866     3.1911    27.7601    1524.96     1.1437
   4169.000     1.4803   3.174508 6.5811e-02  0.0254034  0.1287247    34.6867     3.1875    27.7602    1524.98     1.1434
   4170.000     1.4803   3.174542 6.5750e-02  0.0252733  0.1281367    34.6867     3.1914    27.7602    1525.00     1.1433
   4171.000     1.4802   3.174579 6.5565e-02  0.0245935  0.1282060    34.6868     3.1911    27.7603    1525.01     1.1431
   4172.000     1.4802   3.174604 6.4123e-02  0.0244827  0.1281449    34.6868     3.1881    27.7603    1525.03     1.1429
   4173.000     1.4801   3.174619 6.5544e-02  0.0237431  0.1280903    34.6867     3.1919    27.7602    1525.05     1.1427
   4174.000     1.4801   3.174668 6.5766e-02  0.0236987  0.1275429    34.6868     3.1896    27.7603    1525.06     1.1426
   4175.000     1.4802   3.174701 6.5372e-02  0.0235751  0.1269858    34.6867     3.1923    27.7602    1525.08     1.1426
   4176.000     1.4803   3.174742 6.5056e-02  0.0244173  0.1269841    34.6866     3.1922    27.7601    1525.10     1.1426
   4177.000     1.4804   3.174780 6.4093e-02  0.0246097  0.1269841    34.6866     3.1931    27.7601    1525.12     1.1426
   4178.000     1.4804   3.174818 6.5664e-02  0.0235746  0.1269841    34.6867     3.1917    27.7602    1525.13     1.1424
   4179.000     1.4805   3.174869 6.4697e-02  0.0235545  0.1269841    34.6868     3.1933    27.7602    1525.15     1.1425
   4180.000     1.4806   3.174910 6.4820e-02  0.0220184  0.1269841    34.6867     3.1945    27.7602    1525.17     1.1425
   4181.000     1.4804   3.174926 6.5268e-02  0.0235321  0.1269841    34.6868     3.1959    27.7602    1525.19     1.1421
   4182.000     1.4803   3.174959 6.3943e-02  0.0245257  0.1257696    34.6869     3.1956    27.7603    1525.20     1.1419
   4183.000     1.4803   3.174994 6.4266e-02  0.0237618  0.1275213    34.6869     3.1945    27.7603    1525.22     1.1418
   4184.000     1.4803   3.175029 6.4189e-02  0.0251821  0.1275072    34.6868     3.1958    27.7603    1525.24     1.1417
   4185.000     1.4805   3.175078 6.5777e-02  0.0245828  0.1264783    34.6868     3.1938    27.7603    1525.26     1.1418
   4186.000     1.4806   3.175118 6.5062e-02  0.0244201  0.1259959    34.6868     3.1975    27.7602    1525.27     1.1418
   4187.000     1.4807   3.175165 6.5434e-02  0.0246972  0.1282030    34.6869     3.1965    27.7603    1525.29     1.1417
   4188.000     1.4806   3.175191 6.5141e-02  0.0226372  0.1282051    34.6868     3.1972    27.7603    1525.31     1.1416
   4189.000     1.4805   3.175217 6.4720e-02  0.0241919  0.1272533    34.6868     3.1975    27.7603    1525.33     1.1414
   4190.000     1.4806   3.175254 6.4036e-02  0.0231119  0.1269865    34.6868     3.1978    27.7602    1525.34     1.1414
   4191.000     1.4807   3.175300 6.5802e-02  0.0224120  0.1261470    34.6868     3.1981    27.7602    1525.36     1.1414
   4192.000     1.4809   3.175343 6.4606e-02  0.0235005  0.1272368    34.6867     3.1975    27.7602    1525.38     1.1414
   4193.000     1.4809   3.175393 6.4712e-02  0.0240099  0.1274407    34.6869     3.1976    27.7603    1525.40     1.1413
   4194.000     1.4811   3.175433 6.5783e-02  0.0244765  0.1274620    34.6868     3.1999    27.7602    1525.41     1.1413
   4195.000     1.4812   3.175484 6.5781e-02  0.0245220  0.1289757    34.6869     3.1998    27.7603    1525.43     1.1413
   4196.000     1.4813   3.175519 6.5237e-02  0.0236080  0.1301793    34.6868     3.1998    27.7602    1525.45     1.1413
   4197.000     1.4813   3.175557 6.5411e-02  0.0245954  0.1269809    34.6869     3.1986    27.7602    1525.47     1.1412
   4198.000     1.4813   3.175594 6.4886e-02  0.0233111  0.1279757    34.6868     3.1998    27.7602    1525.48     1.1412
   4199.000     1.4814   3.175633 6.4257e-02  0.0235037  0.1273420    34.6868     3.1998    27.7602    1525.50     1.1412
   4200.000     1.4815   3.175681 6.5079e-02  0.0244560  0.1269881    34.6869     3.2008    27.7603    1525.52     1.1411
   4201.000     1.4815   3.175720 6.5055e-02  0.0235974  0.1277103    34.6869     3.1993    27.7603    1525.54     1.1410
   4202.000     1.4817   3.175760 6.4498e-02  0.0234104  0.1275139    34.6868     3.2007    27.7602    1525.56     1.1411
   4203.000     1.4818   3.175806 6.4821e-02  0.0235717  0.1269803    34.6869     3.2011    27.7602    1525.57     1.1410
